order_id,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,cost_price,sale_price,quantity,discount_percent,year,month,cost,sales,profit
8910,2023-04-30,Standard Class,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Labels,OFF-LA-10002475,20,20,3,2,2023,4,60,58.8,-1.2000000000000028
8911,2022-11-01,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Technology,Accessories,TEC-AC-10000303,100,100,3,3,2022,11,300,291.0,-9.0
8912,2022-11-15,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Technology,Phones,TEC-PH-10000127,120,140,9,3,2022,11,1080,1222.2,142.20000000000005
8913,2022-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Office Supplies,Binders,OFF-BI-10004364,0,0,2,2,2022,11,0,0.0,0.0
8914,2023-08-01,Standard Class,Consumer,United States,Chattanooga,Tennessee,South,Office Supplies,Labels,OFF-LA-10002195,0,0,2,4,2023,8,0,0.0,0.0
8915,2023-12-31,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Storage,OFF-ST-10001490,720,860,6,3,2023,12,4320,5005.2,685.1999999999998
8916,2022-01-04,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Binders,OFF-BI-10002852,10,10,4,4,2022,1,40,38.4,-1.6000000000000014
8917,2023-09-10,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Appliances,OFF-AP-10000390,50,50,4,5,2023,9,200,190.0,-10.0
8918,2022-11-15,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Paper,OFF-PA-10004327,80,80,2,5,2022,11,160,152.0,-8.0
8919,2023-08-23,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Binders,OFF-BI-10002353,20,20,6,5,2023,8,120,114.0,-6.0
8920,2023-06-27,Standard Class,Corporate,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10003192,150,180,2,3,2023,6,300,349.2,49.19999999999999
8921,2022-12-12,Standard Class,Corporate,United States,Jamestown,New York,East,Technology,Accessories,TEC-AC-10000736,140,160,2,4,2022,12,280,307.2,27.19999999999999
8922,2022-11-08,Standard Class,Corporate,United States,Coral Gables,Florida,South,Technology,Phones,TEC-PH-10003095,50,50,3,2,2022,11,150,147.0,-3.0
8923,2023-02-25,Standard Class,Corporate,United States,Coral Gables,Florida,South,Furniture,Furnishings,FUR-FU-10002885,10,10,3,5,2023,2,30,28.5,-1.5
8924,2023-12-06,Standard Class,Consumer,United States,Hickory,North Carolina,South,Office Supplies,Binders,OFF-BI-10001525,0,0,4,5,2023,12,0,0.0,0.0
8925,2022-07-25,Standard Class,Consumer,United States,Rockford,Illinois,Central,Technology,Phones,TEC-PH-10004241,1320,1440,4,5,2022,7,5280,5472.0,192.0
8926,2023-04-02,Standard Class,Consumer,United States,Rockford,Illinois,Central,Office Supplies,Binders,OFF-BI-10000546,0,0,3,2,2023,4,0,0.0,0.0
8927,2022-06-25,Standard Class,Consumer,United States,Rockford,Illinois,Central,Furniture,Tables,FUR-TA-10004256,570,630,3,4,2022,6,1710,1814.3999999999999,104.39999999999986
8928,2022-10-07,Second Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,OFF-AR-10002067,90,100,5,2,2022,10,450,490.0,40.0
8929,2023-04-27,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Tables,FUR-TA-10000688,570,610,4,5,2023,4,2280,2318.0,38.0
8930,2023-03-18,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Tables,FUR-TA-10002530,170,210,2,5,2023,3,340,399.0,59.0
8931,2023-08-19,Standard Class,Consumer,United States,Huntsville,Texas,Central,Technology,Phones,TEC-PH-10001061,200,240,3,2,2023,8,600,705.6,105.60000000000002
8932,2022-06-18,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10001057,80,100,5,2,2022,6,400,490.0,90.0
8933,2023-11-23,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,TEC-AC-10002331,30,30,3,2,2023,11,90,88.2,-1.7999999999999972
8934,2023-02-03,Standard Class,Corporate,United States,Green Bay,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10003724,20,20,2,4,2023,2,40,38.4,-1.6000000000000014
8935,2022-09-09,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000528,10,10,3,4,2022,9,30,28.799999999999997,-1.2000000000000028
8936,2022-10-07,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10001908,970,1120,14,4,2022,10,13580,15052.8,1472.7999999999993
8937,2022-08-31,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10003903,170,200,5,3,2022,8,850,970.0,120.0
8938,2023-08-30,Second Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10004908,130,140,2,4,2023,8,260,268.8,8.800000000000011
8939,2023-11-08,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10001940,20,20,5,2,2023,11,100,98.0,-2.0
8940,2022-02-16,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002026,80,90,2,4,2022,2,160,172.79999999999998,12.799999999999983
8941,2022-06-06,Second Class,Consumer,United States,North Miami,Florida,South,Office Supplies,Supplies,OFF-SU-10003936,10,10,3,3,2022,6,30,29.099999999999998,-0.9000000000000021
8942,2023-04-24,First Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Binders,OFF-BI-10002813,0,0,7,5,2023,4,0,0.0,0.0
8943,2023-10-02,First Class,Consumer,United States,Portland,Oregon,West,Technology,Machines,TEC-MA-10003337,150,180,3,5,2023,10,450,513.0,63.0
8944,2023-04-01,Standard Class,Consumer,United States,Aurora,Illinois,Central,Furniture,Chairs,FUR-CH-10001545,200,240,3,2,2023,4,600,705.6,105.60000000000002
8945,2022-04-22,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10000062,150,160,3,5,2022,4,450,456.0,6.0
8946,2022-01-05,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,OFF-SU-10001574,10,10,3,2,2022,1,30,29.4,-0.6000000000000014
8947,2022-04-01,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Paper,OFF-PA-10001972,20,20,3,3,2022,4,60,58.199999999999996,-1.8000000000000043
8948,2023-12-07,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Binders,OFF-BI-10000201,10,10,5,4,2023,12,50,48.0,-2.0
8949,2023-07-04,First Class,Consumer,United States,San Diego,California,West,Office Supplies,Appliances,OFF-AP-10003278,10,10,1,3,2023,7,10,9.7,-0.3000000000000007
8950,2023-08-20,Standard Class,Consumer,United States,Jackson,Tennessee,South,Furniture,Tables,FUR-TA-10002903,820,930,6,5,2023,8,4920,5301.0,381.0
8951,2022-05-24,Standard Class,Consumer,United States,Jackson,Tennessee,South,Technology,Accessories,TEC-AC-10001013,50,50,2,5,2022,5,100,95.0,-5.0
8952,2022-07-09,Standard Class,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Storage,OFF-ST-10000918,30,30,3,2,2022,7,90,88.2,-1.7999999999999972
8953,2022-01-20,Standard Class,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Art,OFF-AR-10001419,20,20,7,5,2022,1,140,133.0,-7.0
8954,2022-12-08,Standard Class,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Appliances,OFF-AP-10003266,60,60,5,3,2022,12,300,291.0,-9.0
8955,2022-05-11,Second Class,Consumer,United States,Jacksonville,Florida,South,Furniture,Bookcases,FUR-BO-10000468,130,160,4,3,2022,5,520,620.8,100.79999999999995
8956,2023-03-11,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Paper,OFF-PA-10004610,10,10,2,3,2023,3,20,19.4,-0.6000000000000014
8957,2022-04-27,First Class,Consumer,United States,Hialeah,Florida,South,Furniture,Furnishings,FUR-FU-10004963,20,20,3,4,2022,4,60,57.599999999999994,-2.4000000000000057
8958,2022-06-21,First Class,Consumer,United States,Hialeah,Florida,South,Technology,Machines,TEC-MA-10004626,110,120,2,2,2022,6,220,235.2,15.199999999999989
8959,2022-10-08,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10003437,270,300,5,2,2022,10,1350,1470.0,120.0
8960,2023-03-26,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10002867,60,70,5,3,2023,3,300,339.5,39.5
8961,2022-10-18,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10002126,760,850,5,5,2022,10,3800,4037.5,237.5
8962,2023-02-26,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10001761,20,20,4,2,2023,2,80,78.4,-1.5999999999999943
8963,2023-07-20,First Class,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10004665,220,270,2,3,2023,7,440,523.8,83.79999999999995
8964,2023-11-18,First Class,Consumer,United States,Virginia Beach,Virginia,South,Technology,Accessories,TEC-AC-10000057,90,90,3,4,2023,11,270,259.2,-10.800000000000011
8965,2023-06-24,First Class,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10003806,620,760,5,4,2023,6,3100,3648.0,548.0
8966,2023-07-03,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10000145,0,0,2,4,2023,7,0,0.0,0.0
8967,2023-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10000892,60,70,1,3,2023,8,60,67.89999999999999,7.8999999999999915
8968,2023-05-17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10004886,380,470,7,3,2023,5,2660,3191.2999999999997,531.2999999999997
8969,2023-07-25,First Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Storage,OFF-ST-10002554,30,40,1,5,2023,7,30,38.0,8.0
8970,2023-09-04,Standard Class,Corporate,United States,Lakewood,Ohio,East,Office Supplies,Art,OFF-AR-10001662,20,20,9,4,2023,9,180,172.79999999999998,-7.200000000000017
8971,2023-11-16,Standard Class,Corporate,United States,Lakewood,Ohio,East,Technology,Phones,TEC-PH-10004531,130,150,2,3,2023,11,260,291.0,31.0
8972,2023-06-13,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10000665,250,270,2,5,2023,6,500,513.0,13.0
8973,2022-01-04,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10003023,40,50,1,3,2022,1,40,48.5,8.5
8974,2023-04-28,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,FUR-BO-10004709,320,340,7,5,2023,4,2240,2261.0,21.0
8975,2022-10-02,First Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10000477,40,40,7,4,2022,10,280,268.8,-11.199999999999989
8976,2023-04-01,First Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10002923,70,80,2,2,2023,4,140,156.8,16.80000000000001
8977,2022-03-17,First Class,Corporate,United States,Dallas,Texas,Central,Furniture,Tables,FUR-TA-10003008,120,130,1,4,2022,3,120,124.8,4.799999999999997
8978,2023-07-21,First Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10003707,10,10,2,2,2023,7,20,19.6,-0.3999999999999986
8979,2022-11-18,Second Class,Corporate,United States,Orange,New Jersey,East,Office Supplies,Binders,OFF-BI-10000546,10,10,2,5,2022,11,20,19.0,-1.0
8980,2023-11-03,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10000404,0,0,1,2,2023,11,0,0.0,0.0
8981,2023-07-14,Second Class,Consumer,United States,Romeoville,Illinois,Central,Office Supplies,Binders,OFF-BI-10001196,10,10,2,4,2023,7,20,19.2,-0.8000000000000007
8982,2023-06-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10001626,0,0,3,3,2023,6,0,0.0,0.0
8983,2022-08-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10004656,0,0,4,5,2022,8,0,0.0,0.0
8984,2022-11-27,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10003773,140,160,5,4,2022,11,700,768.0,68.0
8985,2023-10-05,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10000849,130,150,2,3,2023,10,260,291.0,31.0
8986,2023-08-02,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,FUR-FU-10000222,70,80,3,4,2023,8,210,230.39999999999998,20.399999999999977
8987,2023-07-25,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,OFF-BI-10001718,80,100,5,2,2023,7,400,490.0,90.0
8988,2023-06-26,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Technology,Phones,TEC-PH-10001700,90,110,2,5,2023,6,180,209.0,29.0
8989,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Art,OFF-AR-10004078,10,10,2,2,2023,4,20,19.6,-0.3999999999999986
8990,2022-01-29,Standard Class,Corporate,United States,Springfield,Missouri,Central,Furniture,Furnishings,FUR-FU-10003026,10,10,2,5,2022,1,20,19.0,-1.0
8991,2023-09-14,Standard Class,Corporate,United States,Springfield,Missouri,Central,Technology,Copiers,TEC-CO-10003763,4360,4900,7,3,2023,9,30520,33271.0,2751.0
8992,2022-02-15,Standard Class,Home Office,United States,San Francisco,California,West,Technology,Accessories,TEC-AC-10004708,90,100,5,5,2022,2,450,475.0,25.0
8993,2022-10-29,Standard Class,Corporate,United States,Columbia,Tennessee,South,Technology,Accessories,TEC-AC-10003499,20,20,2,3,2022,10,40,38.8,-1.2000000000000028
8994,2022-03-22,Standard Class,Corporate,United States,Columbia,Tennessee,South,Furniture,Tables,FUR-TA-10001950,1670,1880,7,4,2022,3,11690,12633.6,943.6000000000004
8995,2023-07-13,First Class,Consumer,United States,Hollywood,Florida,South,Office Supplies,Paper,OFF-PA-10000312,80,90,5,5,2023,7,400,427.5,27.5
8996,2022-03-28,First Class,Consumer,United States,Hollywood,Florida,South,Office Supplies,Appliances,OFF-AP-10004708,130,150,5,5,2022,3,650,712.5,62.5
8997,2022-01-07,First Class,Consumer,United States,Dallas,Texas,Central,Technology,Phones,TEC-PH-10004531,30,40,2,4,2022,1,60,76.8,16.799999999999997
8998,2023-02-08,Same Day,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000474,50,60,2,2,2023,2,100,117.6,17.599999999999994
8999,2022-07-15,Same Day,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002377,230,270,7,4,2022,7,1610,1814.3999999999999,204.39999999999986
9000,2023-10-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10001482,410,460,5,4,2023,10,2050,2208.0,158.0
9001,2023-02-18,Same Day,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Binders,OFF-BI-10001553,10,10,3,4,2023,2,30,28.799999999999997,-1.2000000000000028
9002,2023-11-21,Standard Class,Corporate,United States,Sandy Springs,Georgia,South,Technology,Accessories,TEC-AC-10000199,10,10,1,5,2023,11,10,9.5,-0.5
9003,2022-05-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,South,Office Supplies,Paper,OFF-PA-10002195,20,20,3,5,2022,5,60,57.0,-3.0
9004,2022-03-14,Same Day,Consumer,United States,Spokane,Washington,West,Technology,Accessories,TEC-AC-10001767,220,240,6,2,2022,3,1320,1411.2,91.20000000000005
9005,2022-05-13,Same Day,Consumer,United States,Spokane,Washington,West,Office Supplies,Art,OFF-AR-10002467,20,20,8,2,2022,5,160,156.8,-3.1999999999999886
9006,2023-08-15,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Storage,OFF-ST-10001321,80,90,6,5,2023,8,480,513.0,33.0
9007,2023-01-22,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Storage,OFF-ST-10000777,30,40,1,5,2023,1,30,38.0,8.0
9008,2023-04-21,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Labels,OFF-LA-10003720,10,10,2,4,2023,4,20,19.2,-0.8000000000000007
9009,2022-09-09,Same Day,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10000206,10,10,2,4,2022,9,20,19.2,-0.8000000000000007
9010,2023-12-10,Standard Class,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Paper,OFF-PA-10000791,0,0,1,4,2023,12,0,0.0,0.0
9011,2022-02-25,Standard Class,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Binders,OFF-BI-10001787,30,30,4,5,2022,2,120,114.0,-6.0
9012,2022-09-20,First Class,Home Office,United States,Houston,Texas,Central,Technology,Accessories,TEC-AC-10004353,90,100,2,2,2022,9,180,196.0,16.0
9013,2022-05-25,First Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10001861,110,140,7,2,2022,5,770,960.4,190.39999999999998
9014,2023-10-20,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10002766,10,10,5,5,2023,10,50,47.5,-2.5
9015,2023-09-01,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Envelopes,OFF-EN-10003072,20,20,5,4,2023,9,100,96.0,-4.0
9016,2022-10-25,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,OFF-BI-10001636,10,10,2,3,2022,10,20,19.4,-0.6000000000000014
9017,2022-07-19,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,OFF-BI-10000948,10,10,1,4,2022,7,10,9.6,-0.40000000000000036
9018,2022-09-03,Second Class,Consumer,United States,Pocatello,Idaho,West,Office Supplies,Paper,OFF-PA-10001838,20,20,3,2,2022,9,60,58.8,-1.2000000000000028
9019,2022-07-06,Second Class,Consumer,United States,Pocatello,Idaho,West,Office Supplies,Binders,OFF-BI-10002215,20,20,3,3,2022,7,60,58.199999999999996,-1.8000000000000043
9020,2022-07-01,Second Class,Consumer,United States,Springfield,Virginia,South,Technology,Accessories,TEC-AC-10001314,90,100,2,5,2022,7,180,190.0,10.0
9021,2023-09-06,Second Class,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,FUR-FU-10002268,30,30,6,2,2023,9,180,176.4,-3.5999999999999943
9022,2023-11-27,Standard Class,Corporate,United States,Toledo,Ohio,East,Office Supplies,Binders,OFF-BI-10002133,160,170,13,3,2023,11,2080,2143.7,63.69999999999982
9023,2022-04-05,First Class,Home Office,United States,Fort Collins,Colorado,West,Furniture,Furnishings,FUR-FU-10001979,80,100,3,4,2022,4,240,288.0,48.0
9024,2023-06-03,First Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10001482,110,120,1,4,2023,6,110,115.19999999999999,5.199999999999989
9025,2022-03-17,Standard Class,Corporate,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10002018,20,20,3,5,2022,3,60,57.0,-3.0
9026,2023-08-10,Standard Class,Corporate,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10000397,110,140,4,5,2023,8,440,532.0,92.0
9027,2022-08-14,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10003976,30,40,3,4,2022,8,90,115.19999999999999,25.19999999999999
9028,2022-09-12,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,Furniture,Furnishings,FUR-FU-10002597,10,10,3,2,2022,9,30,29.4,-0.6000000000000014
9029,2023-06-12,Standard Class,Consumer,United States,Marlborough,Massachusetts,East,Furniture,Furnishings,FUR-FU-10004864,160,190,3,3,2023,6,480,552.9,72.89999999999998
9030,2023-09-30,Standard Class,Consumer,United States,New Rochelle,New York,East,Office Supplies,Binders,OFF-BI-10002103,10,10,2,3,2023,9,20,19.4,-0.6000000000000014
9031,2022-05-13,Same Day,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,OFF-AP-10001005,270,310,4,4,2022,5,1080,1190.3999999999999,110.39999999999986
9032,2022-11-30,Same Day,Corporate,United States,Seattle,Washington,West,Furniture,Tables,FUR-TA-10002607,240,280,4,3,2022,11,960,1086.3999999999999,126.39999999999986
9033,2023-01-04,Standard Class,Home Office,United States,Detroit,Michigan,Central,Furniture,Chairs,FUR-CH-10000454,460,490,2,4,2023,1,920,940.8,20.799999999999955
9034,2022-05-28,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Binders,OFF-BI-10001359,1450,1790,2,4,2022,5,2900,3436.7999999999997,536.7999999999997
9035,2022-12-09,Standard Class,Consumer,United States,Quincy,Illinois,Central,Office Supplies,Binders,OFF-BI-10003196,0,0,4,5,2022,12,0,0.0,0.0
9036,2022-12-15,Standard Class,Consumer,United States,Quincy,Illinois,Central,Technology,Accessories,TEC-AC-10003657,100,110,4,5,2022,12,400,418.0,18.0
9037,2022-04-29,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,OFF-PA-10002262,30,30,4,4,2022,4,120,115.19999999999999,-4.800000000000011
9038,2023-04-02,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002214,20,20,2,5,2023,4,40,38.0,-2.0
9039,2022-04-16,Same Day,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10003555,50,60,3,2,2022,4,150,176.4,26.400000000000006
9040,2023-02-25,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,OFF-BI-10000545,8410,9890,13,5,2023,2,109330,122141.5,12811.5
9041,2023-11-30,Standard Class,Corporate,United States,Chandler,Arizona,West,Furniture,Tables,FUR-TA-10004607,60,70,1,5,2023,11,60,66.5,6.5
9042,2023-11-11,Standard Class,Consumer,United States,Hollywood,Florida,South,Furniture,Furnishings,FUR-FU-10000277,270,340,4,5,2023,11,1080,1292.0,212.0
9043,2022-06-04,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10004532,60,60,3,5,2022,6,180,171.0,-9.0
9044,2023-08-02,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,TEC-AC-10003911,450,480,3,2,2023,8,1350,1411.2,61.200000000000045
9045,2022-01-26,Second Class,Corporate,United States,Sunnyvale,California,West,Office Supplies,Binders,OFF-BI-10003196,10,10,2,2,2022,1,20,19.6,-0.3999999999999986
9046,2023-08-12,Second Class,Corporate,United States,Sunnyvale,California,West,Technology,Accessories,TEC-AC-10000358,160,190,5,2,2023,8,800,931.0,131.0
9047,2023-07-28,Second Class,Corporate,United States,Sunnyvale,California,West,Technology,Accessories,TEC-AC-10000057,140,150,5,4,2023,7,700,720.0,20.0
9048,2023-08-24,Second Class,Corporate,United States,Sunnyvale,California,West,Office Supplies,Art,OFF-AR-10001988,30,30,5,4,2023,8,150,144.0,-6.0
9049,2023-01-08,Second Class,Corporate,United States,Sunnyvale,California,West,Office Supplies,Labels,OFF-LA-10003498,30,40,3,3,2023,1,90,116.39999999999999,26.39999999999999
9050,2022-07-09,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10002956,60,70,3,4,2022,7,180,201.6,21.599999999999994
9051,2023-01-06,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10003724,10,10,2,5,2023,1,20,19.0,-1.0
9052,2023-03-30,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,OFF-AR-10004272,0,0,2,3,2023,3,0,0.0,0.0
9053,2023-12-22,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10003291,30,30,4,3,2023,12,120,116.39999999999999,-3.6000000000000085
9054,2023-11-12,Second Class,Corporate,United States,San Francisco,California,West,Technology,Phones,TEC-PH-10004100,30,30,2,5,2023,11,60,57.0,-3.0
9055,2023-06-14,Standard Class,Consumer,United States,Santa Ana,California,West,Office Supplies,Supplies,OFF-SU-10001218,20,20,2,4,2023,6,40,38.4,-1.6000000000000014
9056,2023-12-05,Second Class,Consumer,United States,Seattle,Washington,West,Technology,Accessories,TEC-AC-10004209,20,20,2,2,2023,12,40,39.2,-0.7999999999999972
9057,2022-02-07,First Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10002073,2100,2620,11,2,2022,2,23100,28243.6,5143.5999999999985
9058,2023-03-08,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,FUR-FU-10003424,60,70,7,4,2023,3,420,470.4,50.39999999999998
9059,2022-08-13,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,FUR-TA-10001086,310,360,3,5,2022,8,930,1026.0,96.0
9060,2022-12-17,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,FUR-TA-10004619,940,1120,7,4,2022,12,6580,7526.4,946.3999999999996
9061,2022-01-06,First Class,Corporate,United States,San Diego,California,West,Office Supplies,Binders,OFF-BI-10002854,80,90,4,2,2022,1,320,352.8,32.80000000000001
9062,2023-02-15,First Class,Corporate,United States,San Diego,California,West,Office Supplies,Labels,OFF-LA-10002762,40,50,4,4,2023,2,160,192.0,32.0
9063,2023-08-14,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,OFF-FA-10003495,30,40,6,5,2023,8,180,228.0,48.0
9064,2023-06-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10002581,290,320,13,3,2023,6,3770,4035.2,265.1999999999998
9065,2023-02-18,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,3,3,2023,2,0,0.0,0.0
9066,2023-05-02,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10001184,20,20,4,4,2023,5,80,76.8,-3.200000000000003
9067,2023-07-23,Standard Class,Consumer,United States,Harrisonburg,Virginia,South,Technology,Accessories,TEC-AC-10000521,20,20,2,5,2023,7,40,38.0,-2.0
9068,2023-09-29,Standard Class,Consumer,United States,Rockville,Maryland,East,Technology,Phones,TEC-PH-10002890,70,90,2,5,2023,9,140,171.0,31.0
9069,2023-12-05,Second Class,Consumer,United States,Des Moines,Washington,West,Furniture,Chairs,FUR-CH-10003061,180,220,3,2,2023,12,540,646.8,106.79999999999995
9070,2022-07-22,Second Class,Consumer,United States,Des Moines,Washington,West,Office Supplies,Envelopes,OFF-EN-10003567,60,70,3,4,2022,7,180,201.6,21.599999999999994
9071,2022-06-01,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10001918,10,10,3,3,2022,6,30,29.099999999999998,-0.9000000000000021
9072,2022-04-19,Standard Class,Home Office,United States,Columbus,Indiana,Central,Office Supplies,Storage,OFF-ST-10002444,20,20,2,5,2022,4,40,38.0,-2.0
9073,2023-10-19,Standard Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Envelopes,OFF-EN-10003286,20,20,2,5,2023,10,40,38.0,-2.0
9074,2022-05-27,Standard Class,Consumer,United States,Springfield,Missouri,Central,Technology,Accessories,TEC-AC-10000109,240,280,5,3,2022,5,1200,1358.0,158.0
9075,2023-08-29,Standard Class,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Storage,OFF-ST-10002574,700,830,6,5,2023,8,4200,4731.0,531.0
